"fonte","tipo","termo","conteudo","relevancia","regiao","cliente","fonte_busca","categoria","data_coleta","url","buscador","posicao","descricao","canal","channelId","channelUrl","video_id","views","likes","dislikes","favorites","commentCount","duration","dimension","definition","caption","licensedContent","contentRating","projection","thumbnail_default","thumbnail_medium","thumbnail_high","thumbnail_standard","thumbnail_maxres","publicado_em","tags","categoryId","defaultLanguage","defaultAudioLanguage","liveBroadcastContent","topicIds","topicCategories","recordingDate","locationDescription","actualStartTime","actualEndTime","scheduledStartTime","scheduledEndTime","concurrentViewers","activeLiveChatId","uploadStatus","privacyStatus","license","embeddable","publicStatsViewable","madeForKids","autor","autorId","autorUrl","replyCount","totalReplyCount","canReply","isPublic","video_titulo","atualizado_em","replies_count","desenvolvedor","rating","ratings_count","reviews_count","installs","price","currency","genre","contentRatingDescription","familyGenre","familyGenreId","icon","headerImage","screenshots","video","videoImage","descriptionHTML","developerId","developerEmail","developerWebsite","developerAddress","privacyPolicy","histogram","offersIAP","adSupported","recentChanges","permissions","whatsNew","released","app_id","version","updated","releaseNotes","currentVersionReleaseDate","screenshotUrls","ipadScreenshotUrls","appletvScreenshotUrls","artistId","languageCodesISO2A","privacyPolicyUrl","inAppPurchases","subscriptionInfo","title","app","thumbsUpCount","userId","date","replyContent","repliedAt"
"App Store (Google Play)","review","cachorro","muito bom e legal só que muito anúncios.👍🏻🙃.","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","54.0","","","",""
"App Store (Google Play)","review","cachorro","o jogo assim o jogo é simplesmente magnífico ele é ótimo esse amor muita coisa e o jogo não é totalmente infantil então podem jogar adultos crianças crianças adultos bebês podem todos jogar qualquer um pode jogar esse jogo eu tô falando eu tô falando assim meio embaralhada porque não tem simplesmente o que dizer eu joguei uma hora e já viciei é muito difícil RS…sim também às vezes é possível","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","443.0","","","",""
"App Store (Google Play)","review","cachorro","jogo e muito bom n tem vírus só e um pouco ruim pq tem anúncio mais tirando isso o jogo e maravilhoso para as crianças de 6/7 mais qualquer idade pode jogar qualquer idade vai adorar tem várias opções de cuidar do cachorrinho e também arrumar o quintal e uma casinha para ele/ela vc pode colocar várias roupinhas gostei bastante meu filho ama","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","522.0","","","",""
"App Store (Google Play)","review","cachorro","jogo muito bom soq muito anúncio e chato passar toda hora tirando isso jogo muito bom adorei instalar esse jogo para minha filha mas se estivesse só o jogo não o anúncio seria melhor.","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Salão de Creche Meu Cachorro","94.0","","","",""
"App Store (Google Play)","review","cachorro","Esse jogo nem está instalado no meu aparelho e vem me cobrando assinatura. péssimo. nem sei como cancelar, já que nem instalado está","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","0.0","","","",""
"App Store (Google Play)","review","cachorro","antes, era legal, mas agora esta pago, com 3 dias gratis. a tristesa me levou, eu fiquei mt triste, antes era gratis, eu podia jogar com meu doguinho bem feliz. por favor fassam uma versão desse jogo gratis n importa se for chato só quero meu doguinho de novo 😭","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","0.0","","","",""
"App Store (Google Play)","review","cachorro","um cachorro ficou tonto, tanto bater aparece estrela 🌟🌟🌟 🐶🐶🐶","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","0.0","","","",""
"App Store (Google Play)","review","cachorro","tamadog é um jogo legal mas para usar a opção AR é necesario uma aria plana","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","0.0","","","",""
"App Store (Google Play)","review","cachorro","o jogo do tamadog é uma coisa mais incrível completamente incrível posso cuidar de um cachorro 🐕🐶 qualquer","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","0.0","","","",""
"App Store (Google Play)","review","cachorro","Poi FreFe","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","0.0","","","",""
"App Store (Google Play)","review","cachorro","eu acho muito fixe este jogo porque eu nunca tive um cão 🐕‍🦺 por isso jogo este jogo","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","0.0","","","",""
"App Store (Google Play)","review","cachorro","pareve bom","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","0.0","","","",""
"App Store (Google Play)","review","cachorro","não tá ba jogar no meu tábi","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","0.0","","","",""
"App Store (Google Play)","review","cachorro","TAMADOG Pet","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","0.0","","","",""
"App Store (Google Play)","review","cachorro","Odiei😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😾🐕🐕🐕🐕😭😭😭😭😭😭😭😭😭","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","0.0","","","",""
"App Store (Google Play)","review","cachorro","vamos jogar","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","0.0","","","",""
"App Store (Google Play)","review","cachorro","muito legao","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","0.0","","","",""
"App Store (Google Play)","review","cachorro","Péssimo jogo, quando começa o jogo tem que pagar, impossível de vc jogar DETESTEI NUNCA ISTALEM","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","1.0","","","",""
"App Store (Google Play)","review","cachorro","gostei do aplicativo ❤️","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","0.0","","","",""
"App Store (Google Play)","review","cachorro","É um ótimo jogo não tem nada de ruim é ótimo","","","","","","2025-12-12 12:34:02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tamadog - Jogos de animais AR","0.0","","","",""
